,protein1,protein2,weight
11405,YOR141C,YPL139C,1.906889459
11406,YLR449W,YPL015C,1.90685819
11407,YGR181W,YNL215W,1.906846682
11408,YLR337C,YPL155C,1.906799561
11409,YHR041C,YLR182W,1.906784125
11410,YJL168C,YLR095C,1.906668714
11411,YDR440W,YJL168C,1.90666582
11412,YJR006W,YPR133C,1.906614476
11413,YBR088C,YLR234W,1.90657941
11414,YBR198C,YPL122C,1.906551454
11415,YAL055W,YER035W,1.906497016
11416,YEL012W,YNR003C,1.9064885
11417,YER092W,YFL023W,1.906469932
11418,YML034W,YPL139C,1.906455099
11419,YDR245W,YLR182W,1.906445631
11420,YBL036C,YPL001W,1.906431019
11421,YOR144C,YPR161C,1.906378334
11422,YDR217C,YER104W,1.906355121
11423,YFR040W,YGL025C,1.906302132
11424,YDL155W,YMR078C,1.906299513
11425,YGL066W,YJL176C,1.906259851
11426,YMR173W,YPR052C,1.906236658
11427,YGL168W,YKL113C,1.906183469
11428,YGR063C,YNL248C,1.906176885
11429,YIR002C,YKR062W,1.906160973
11430,YOR144C,YOR368W,1.906109952
11431,YDL005C,YIL076W,1.906005129
11432,YBR057C,YDR363W-A,1.905975621
11433,YGL163C,YHR154W,1.905942104
11434,YGL020C,YJL183W,1.905885332
11435,YDR485C,YNL151C,1.905727376
11436,YEL018W,YER030W,1.905682497
11437,YBR231C,YMR263W,1.905653335
11438,YBR103W,YLR015W,1.905631177
11439,YBL058W,YMR138W,1.905622298
11440,YGL020C,YOR124C,1.905584989
11441,YGR006W,YPR046W,1.905563042
11442,YDR392W,YOL094C,1.905513158
11443,YLR015W,YPL122C,1.905510409
11444,YCR033W,YGL151W,1.905393656
11445,YDR363W,YMR201C,1.905313586
11446,YMR224C,YNL312W,1.905309027
11447,YIR002C,YMR272C,1.905209793
11448,YJR104C,YOL004W,1.905146366
11449,YHL022C,YMR075W,1.905100624
11450,YDL005C,YKL144C,1.905072889
11451,YIR005W,YML094W,1.905027678
11452,YBR279W,YER027C,1.904971272
11453,YJL140W,YMR022W,1.904932797
11454,YER083C,YHR200W,1.904884713
11455,YDR488C,YGL216W,1.904861922
11456,YER171W,YJR082C,1.90481918
11457,YDR150W,YKR098C,1.904792409
11458,YGL019W,YPL024W,1.904782117
11459,YDR121W,YMR005W,1.904736898
11460,YHR167W,YOR213C,1.904597359
11461,YHR200W,YMR273C,1.904566576
11462,YDR279W,YMR156C,1.904497747
11463,YER019W,YPL055C,1.904482719
11464,YNR051C,YOR001W,1.904453064
11465,YBR289W,YDL074C,1.904444318
11466,YLR385C,YPL155C,1.904422603
11467,YDR257C,YPR093C,1.904324149
11468,YIR002C,YMR276W,1.904095958
11469,YDR293C,YGR056W,1.904052261
11470,YGR071C,YNL330C,1.904041325
11471,YAR002W,YBR087W,1.904017424
11472,YBR198C,YOL017W,1.903976028
11473,YBR255W,YJL176C,1.903966747
11474,YCR065W,YDR254W,1.903960567
11475,YGL175C,YJR043C,1.903904791
11476,YLR210W,YLR357W,1.903875439
11477,YDL076C,YLR082C,1.903838555
11478,YER083C,YNL206C,1.903834472
11479,YBR215W,YNR010W,1.903831089
11480,YDR156W,YNL031C,1.90372824
11481,YHR079C-A,YMR156C,1.903696004
11482,YFR019W,YJL030W,1.90368799
11483,YKL101W,YPL256C,1.903683437
11484,YDR440W,YMR227C,1.90364703
11485,YLL039C,YMR224C,1.903574763
11486,YCL011C,YCR077C,1.903560829
11487,YCR020W-B,YDR059C,1.903534734
11488,YLR005W,YOR191W,1.903498652
11489,YCL061C,YOR368W,1.903464468
11490,YBR103W,YGR071C,1.903434091
11491,YDR334W,YMR127C,1.903429618
11492,YEL056W,YLR385C,1.903393708
11493,YGR063C,YGR078C,1.903391002
11494,YDR469W,YOR339C,1.903365611
11495,YBR103W,YCR028C-A,1.9033505
11496,YFR037C,YGR188C,1.903346017
11497,YHR167W,YOL054W,1.903319678
11498,YDR334W,YMR219W,1.903298192
11499,YGR063C,YHR013C,1.903185858
11500,YHL039W,YLR044C,1.903123286
11501,YDR014W,YEL061C,1.903090238
11502,YBR278W,YDR443C,1.90307834
11503,YKR072C,YPL254W,1.903078295
11504,YML071C,YNL236W,1.90306444
11505,YNL298W,YPL101W,1.903022558
11506,YKL023W,YMR127C,1.902965758
11507,YDR121W,YDR207C,1.902947372
11508,YBR111W-A,YIL075C,1.902914862
11509,YOL012C,YPR070W,1.902841796
11510,YGR274C,YPL122C,1.902840954
11511,YNL215W,YOR308C,1.902772462
11512,YAL055W,YGL222C,1.902762389
11513,YEL018W,YGL151W,1.902736235
11514,YBR198C,YDR334W,1.902523188
11515,YDR311W,YLR182W,1.902514461
11516,YGL020C,YOL012C,1.902472727
11517,YPR031W,YPR133C,1.902446134
11518,YCR086W,YJR082C,1.902304741
11519,YFL023W,YGL025C,1.902263526
11520,YDR159W,YOR339C,1.902157977
11521,YBL088C,YNL273W,1.902100482
11522,YBR231C,YDL164C,1.902075807
11523,YIL133C,YML074C,1.902052225
11524,YDR311W,YNL222W,1.902038692
11525,YDL135C,YMR219W,1.901976139
11526,YIL084C,YOL094C,1.901956831
11527,YGL216W,YPL269W,1.901909305
11528,YGR071C,YOR339C,1.901874658
11529,YBR175W,YMR060C,1.901871009
11530,YJL181W,YPL248C,1.90175485
11531,YER027C,YKL119C,1.901712656
11532,YNL236W,YOR341W,1.901651895
11533,YBR278W,YOR308C,1.901622884
11534,YBR098W,YOR025W,1.901616938
11535,YBR073W,YPR007C,1.901466199
11536,YEL031W,YGL127C,1.901362018
11537,YDL185W,YHR191C,1.901298398
11538,YFR010W,YLL039C,1.901249145
11539,YIL066C,YIR002C,1.9011817
11540,YGL151W,YOR038C,1.901152694
11541,YJL030W,YNL107W,1.901147661
11542,YAR007C,YER164W,1.901139589
11543,YBR193C,YBR279W,1.90104752
11544,YER151C,YPL086C,1.900916463
11545,YER083C,YMR219W,1.900896459
11546,YAL011W,YDL115C,1.900747347
11547,YBR103W,YJL115W,1.900718329
11548,YER177W,YGR270W,1.900664904
11549,YER151C,YMR224C,1.900550929
11550,YER123W,YOL051W,1.900465016
11551,YKL053C-A,YOR330C,1.900436178
11552,YOR026W,YOR308C,1.900358032
11553,YDR443C,YER177W,1.90034667
11554,YLR418C,YML071C,1.900252177
11555,YBR194W,YOL072W,1.900240042
11556,YFR013W,YHL022C,1.900231663
11557,YJR053W,YPL127C,1.900210862
11558,YER030W,YGR005C,1.900183371
11559,YBR114W,YKR054C,1.900167252
11560,YGL043W,YIR008C,1.900047874
11561,YDR289C,YOR023C,1.899991702
11562,YDR137W,YOR141C,1.8999269
11563,YIL021W,YLL002W,1.899818169
11564,YLR055C,YPL122C,1.899802836
11565,YDL013W,YJL090C,1.899797261
11566,YER142C,YMR234W,1.899766382
11567,YJL115W,YML062C,1.899678306
11568,YER111C,YKR077W,1.899652295
11569,YBR175W,YGL043W,1.899555206
11570,YGR186W,YJL168C,1.899498555
11571,YCR086W,YMR055C,1.899483301
11572,YPL024W,YPR164W,1.899442775
11573,YLR055C,YLR262C,1.899442388
11574,YML008C,YNL297C,1.899429486
11575,YGL112C,YJR082C,1.899385876
11576,YJL092W,YOR033C,1.899360542
11577,YBR173C,YGR181W,1.899330223
11578,YML041C,YPL101W,1.899287102
11579,YNL147W,YOR349W,1.899250876
11580,YGR181W,YPL101W,1.899225849
11581,YMR060C,YNL307C,1.899223624
11582,YGL163C,YNL215W,1.899166419
11583,YBR215W,YOR123C,1.899118911
11584,YDL059C,YJR043C,1.899114685
11585,YAL055W,YML011C,1.899089754
11586,YDL076C,YMR100W,1.899006215
11587,YBR193C,YHR013C,1.898914026
11588,YJL081C,YOR023C,1.898897586
11589,YCR028C-A,YKR029C,1.898867924
11590,YER155C,YOR089C,1.898699895
11591,YAR003W,YPR070W,1.898595978
11592,YJR032W,YNL297C,1.898555148
11593,YGR221C,YMR234W,1.898518237
11594,YJR104C,YOR141C,1.898475267
11595,YDR245W,YPL180W,1.898421179
11596,YLR085C,YOR123C,1.898384834
11597,YDL155W,YJR053W,1.898280971
11598,YKR029C,YOR089C,1.898177651
11599,YDR293C,YOR297C,1.898171296
11600,YML071C,YPL122C,1.898136819
11601,YCR086W,YOR269W,1.898086524
11602,YJL183W,YPL101W,1.898075793
11603,YAR003W,YOR089C,1.898011465
11604,YKR092C,YMR176W,1.897953384
11605,YBR103W,YKL119C,1.897910008
11606,YBL008W,YOR124C,1.897870756
11607,YBR103W,YFR019W,1.897867992
11608,YGR186W,YMR001C,1.897846677
11609,YBR245C,YOR023C,1.897841744
11610,YFR010W,YOL004W,1.897783552
11611,YCR052W,YIL040W,1.897735291
11612,YBR198C,YOR023C,1.897727589
11613,YJL030W,YNL136W,1.89770638
11614,YDL059C,YNL250W,1.897704558
11615,YIR009W,YML102W,1.897687498
11616,YBL019W,YML109W,1.897632725
11617,YGL043W,YNL021W,1.897597912
11618,YER116C,YGL244W,1.897588744
11619,YBL052C,YGR005C,1.897510202
11620,YMR224C,YPL008W,1.897428827
11621,YGR071C,YPL138C,1.897374862
11622,YCR077C,YML102W,1.8973731
11623,YDL115C,YML128C,1.8972661
11624,YDR335W,YOL081W,1.897260392
11625,YBL086C,YPR093C,1.897097934
11626,YDR143C,YIL066C,1.897097694
11627,YAR003W,YPR031W,1.897027801
11628,YDR059C,YMR127C,1.89697969
11629,YOR339C,YPL181W,1.896931119
11630,YBL058W,YJR126C,1.896839902
11631,YER007C-A,YER144C,1.89683113
11632,YER019W,YMR227C,1.89676299
11633,YDL115C,YML008C,1.896666921
11634,YDL059C,YHR200W,1.896652994
11635,YIR002C,YNR051C,1.896622185
11636,YGR186W,YLR039C,1.896612717
11637,YDL076C,YER019W,1.896595381
11638,YCL016C,YKL113C,1.896538538
11639,YDL005C,YNL199C,1.896506248
11640,YJR073C,YPL138C,1.896472096
11641,YDR293C,YPL122C,1.896412245
11642,YGL043W,YNL107W,1.89641196
11643,YDR052C,YKR062W,1.896356795
11644,YDL005C,YGL244W,1.896289653
11645,YLR052W,YOR001W,1.896260509
11646,YGR078C,YNR010W,1.896211208
11647,YDL115C,YER019W,1.896051869
11648,YBR095C,YIL076W,1.896020289
11649,YKL119C,YMR263W,1.89596924
11650,YMR048W,YOR014W,1.895899733
11651,YDR121W,YPR070W,1.895896849
11652,YBR289W,YNL294C,1.895886877
11653,YDR392W,YGR181W,1.895869702
11654,YLR278C,YOR269W,1.895852356
11655,YDR254W,YPL127C,1.895748282
11656,YGL115W,YMR276W,1.895666104
11657,YCR033W,YER151C,1.895623571
11658,YJL183W,YOL012C,1.895617281
11659,YJL183W,YML041C,1.895591385
11660,YIL128W,YLR268W,1.895582076
11661,YGL168W,YML032C,1.895551229
11662,YDL076C,YJL115W,1.895540556
11663,YJR140C,YNL031C,1.895501265
11664,YML034W,YNL021W,1.895453735
11665,YER083C,YOL145C,1.89542786
11666,YAL002W,YDL076C,1.89536612
11667,YJR104C,YLR055C,1.895316406
11668,YDR443C,YPL241C,1.895256314
11669,YDR190C,YGL115W,1.89522421
11670,YIR008C,YOR025W,1.89516126
11671,YEL012W,YGL115W,1.895125616
11672,YFL001W,YGL004C,1.895103392
11673,YOR191W,YPL181W,1.895084448
11674,YGR005C,YOL145C,1.895032918
11675,YMR263W,YOR089C,1.894882121
11676,YMR001C,YNL222W,1.894860385
11677,YLR350W,YOR184W,1.894839107
11678,YDR443C,YOR026W,1.894821906
11679,YDR469W,YKR072C,1.894770902
11680,YML094W,YPL181W,1.894763134
11681,YGR181W,YNL107W,1.894757242
11682,YAL042W,YJR073C,1.894742798
11683,YEL018W,YNL216W,1.894700164
11684,YER019W,YGL127C,1.894688503
11685,YAR002W,YGR063C,1.894676654
11686,YEL018W,YJL124C,1.8946684
11687,YDL002C,YDL005C,1.894625377
11688,YDR150W,YPL008W,1.894622686
11689,YMR179W,YNL021W,1.894612605
11690,YLL002W,YNL222W,1.894605956
11691,YDR176W,YOR174W,1.894590519
11692,YLR082C,YPR052C,1.89456314
11693,YBR009C,YER161C,1.894478236
11694,YLR056W,YOR338W,1.894447361
11695,YGL127C,YMR133W,1.894348624
11696,YDR443C,YML127W,1.894255031
11697,YJL140W,YMR137C,1.894253454
11698,YNL273W,YOR195W,1.894114285
11699,YBR098W,YPL194W,1.894094518
11700,YGR274C,YMR263W,1.894084114
11701,YDR121W,YPL129W,1.894041654
11702,YDL122W,YDR451C,1.893914388
11703,YDR369C,YLR288C,1.893907737
11704,YCL061C,YIL128W,1.893788442
11705,YAL013W,YER155C,1.893773916
11706,YML008C,YOL081W,1.893699804
11707,YDL115C,YDR335W,1.893682956
11708,YBL019W,YDR263C,1.893651247
11709,YDR335W,YLR055C,1.893643876
11710,YDR363W,YNL250W,1.893611471
11711,YDR245W,YJL176C,1.89358512
11712,YLR216C,YMR224C,1.893580122
11713,YLR056W,YLR384C,1.893496672
11714,YAL002W,YDR207C,1.893411813
11715,YGR186W,YKL112W,1.893337
11716,YDR363W-A,YGL173C,1.893197309
11717,YDR137W,YGL043W,1.893182397
11718,YER171W,YJL090C,1.893152873
11719,YLR095C,YPR046W,1.89309611
11720,YDL033C,YHR071W,1.893091833
11721,YLR320W,YNL307C,1.8930551
11722,YMR138W,YOR213C,1.892988818
11723,YDR181C,YNR010W,1.89291676
11724,YJR140C,YPR023C,1.892913462
11725,YML028W,YPL024W,1.892823249
11726,YDR469W,YKL144C,1.892770199
11727,YER083C,YNL107W,1.89272432
11728,YDR293C,YMR133W,1.892697543
11729,YDL074C,YFL001W,1.892675982
11730,YDR190C,YNL251C,1.892673006
11731,YGL043W,YJL081C,1.892656845
11732,YIL021W,YOL072W,1.892653666
11733,YBR073W,YGL090W,1.892614234
11734,YDR334W,YPL055C,1.892586925
11735,YJR140C,YMR219W,1.892572592
11736,YFR037C,YML094W,1.892529367
11737,YDR159W,YNL147W,1.892517428
11738,YGL090W,YMR055C,1.892503465
11739,YBR175W,YLR320W,1.892469261
11740,YHL030W,YLR421C,1.8924686
11741,YDL013W,YOL006C,1.892425369
11742,YKL119C,YPL086C,1.892415077
11743,YER030W,YGL174W,1.892380112
11744,YPL127C,YPL241C,1.892377506
11745,YDR488C,YKR098C,1.892342134
11746,YDL002C,YDR289C,1.892289434
11747,YJR073C,YLR320W,1.892275958
11748,YEL003W,YGL174W,1.892274019
11749,YLR218C,YMR156C,1.892251519
11750,YCR033W,YOR184W,1.89223246
11751,YBR073W,YDL059C,1.892188265
11752,YER019W,YGR005C,1.892098594
11753,YAR003W,YMR272C,1.892038769
11754,YDL155W,YPL018W,1.892027509
11755,YHR120W,YIR002C,1.891989218
11756,YDL116W,YMR048W,1.891952769
11757,YEL031W,YMR273C,1.891928686
11758,YJR073C,YLR055C,1.891912234
11759,YBR279W,YDR137W,1.891869357
11760,YBL036C,YFL003C,1.891868921
11761,YBR279W,YMR227C,1.891796064
11762,YER016W,YPL155C,1.891748249
11763,YDL194W,YER007W,1.891738028
11764,YBR255W,YCR014C,1.891734296
11765,YJR140C,YOR174W,1.891686208
11766,YKL160W,YLL002W,1.891679436
11767,YBR173C,YDL164C,1.891635388
11768,YBL016W,YHR066W,1.891569018
11769,YGR274C,YKL144C,1.891538388
11770,YBR103W,YDL116W,1.891461384
11771,YGL127C,YOR339C,1.891434722
11772,YBR103W,YMR060C,1.891428829
11773,YDR485C,YLR350W,1.891296092
11774,YFR019W,YMR078C,1.891268647
11775,YBL052C,YPL129W,1.891267139
11776,YDR059C,YPL248C,1.891236976
11777,YDL116W,YLR268W,1.891212424
11778,YLR024C,YOL145C,1.891180293
11779,YBR030W,YBR114W,1.891172547
11780,YIL084C,YOR174W,1.891166795
11781,YDL154W,YKL017C,1.891164237
11782,YBR279W,YOR174W,1.89109965
11783,YDR052C,YDR311W,1.891037955
11784,YAR002W,YBR103W,1.89101762
11785,YDR181C,YNL294C,1.890981679
11786,YDR334W,YER007W,1.890923919
11787,YDR108W,YKL101W,1.890911563
11788,YCR052W,YLR055C,1.890885733
11789,YKR082W,YML034W,1.890862639
11790,YER092W,YPR070W,1.890857978
11791,YDL185W,YDR334W,1.890820705
11792,YDR440W,YKL160W,1.890619322
11793,YER173W,YLR056W,1.890607827
11794,YLR087C,YNL290W,1.89059623
11795,YGL151W,YPL055C,1.890591248
11796,YER092W,YLR015W,1.89057286
11797,YER111C,YOR043W,1.890558853
11798,YDL033C,YIR005W,1.890469055
11799,YEL003W,YGL112C,1.890355769
11800,YGR063C,YPL138C,1.890319714
11801,YBL088C,YML028W,1.89031641
11802,YDR392W,YFR037C,1.889950346
11803,YFR013W,YMR201C,1.889884363
11804,YIL128W,YJR006W,1.889878141
11805,YNL021W,YPR070W,1.889831707
11806,YPL153C,YPR070W,1.889749067
11807,YAL013W,YJR006W,1.889738636
11808,YGL174W,YMR060C,1.889651144
11809,YER155C,YGL168W,1.889635984
11810,YGL127C,YKR082W,1.889508176
11811,YGL255W,YLR056W,1.889460074
11812,YGL127C,YLR079W,1.889425856
11813,YJR144W,YML128C,1.889351924
11814,YBR279W,YLR418C,1.889343727
11815,YDR378C,YER092W,1.889335064
11816,YBL058W,YPL155C,1.889294012
11817,YDL164C,YJL115W,1.889286894
11818,YGL173C,YMR001C,1.889282245
11819,YFR037C,YJL081C,1.889271637
11820,YEL037C,YKL160W,1.889208759
11821,YCR077C,YDR469W,1.889199823
11822,YKR029C,YPR031W,1.889103284
11823,YDR176W,YNL021W,1.88900923
11824,YMR038C,YPR164W,1.888929364
11825,YOL051W,YPL139C,1.888911879
11826,YHR200W,YOR141C,1.888871926
11827,YHR013C,YJL115W,1.888821546
11828,YDR181C,YJL081C,1.888796303
11829,YGR200C,YML071C,1.888787018
11830,YIL066C,YIR025W,1.888669752
11831,YDR289C,YJL115W,1.888667197
11832,YFL001W,YLR039C,1.888639134
11833,YGL058W,YOL068C,1.888617058
11834,YJR104C,YMR039C,1.888595328
11835,YER016W,YGL216W,1.888578046
11836,YBR279W,YNL236W,1.888543434
11837,YBR279W,YIL084C,1.888529066
11838,YDL005C,YGL020C,1.888512172
11839,YDL097C,YNL273W,1.888461158
11840,YGL115W,YNL251C,1.888454193
11841,YKR072C,YOL081W,1.888410304
11842,YAL002W,YOL004W,1.888381616
11843,YAL013W,YLR079W,1.88836569
11844,YKR072C,YLR015W,1.888357639
11845,YAL002W,YER092W,1.888264683
11846,YJR043C,YPR135W,1.888215118
11847,YER116C,YMR263W,1.888215099
11848,YDR289C,YHR013C,1.888197899
11849,YBR034C,YIR023W,1.888119596
11850,YHR191C,YMR075W,1.88809985
11851,YFR013W,YOR269W,1.888098628
11852,YDL101C,YOR025W,1.888048838
11853,YDR159W,YGL151W,1.888035438
11854,YGR006W,YPL008W,1.887883069
11855,YMR272C,YPL086C,1.887841883
11856,YIL021W,YNL215W,1.887823486
11857,YER171W,YOL017W,1.88778569
11858,YDL116W,YOR033C,1.887679682
11859,YER030W,YNL136W,1.887643803
11860,YBL002W,YEL056W,1.887566931
11861,YGL244W,YKR082W,1.887421099
11862,YJR043C,YKL213C,1.887412353
11863,YKR082W,YMR272C,1.887407938
11864,YPL122C,YPR133C,1.887397104
11865,YFR019W,YJL168C,1.887395837
11866,YBR114W,YDR150W,1.887337383
11867,YDR440W,YOR038C,1.887335562
11868,YNL248C,YPR133C,1.88732525
11869,YLR085C,YMR312W,1.887310753
11870,YKR077W,YNL297C,1.88731004
11871,YIL036W,YPL015C,1.887304635
11872,YDL134C,YLR381W,1.887295261
11873,YCL029C,YMR075W,1.887288748
11874,YBR289W,YGL194C,1.887260856
11875,YCR081W,YOR308C,1.887234728
11876,YLR035C,YML060W,1.887159179
11877,YLL002W,YOR038C,1.887103619
11878,YFL001W,YGL058W,1.887009167
11879,YLR087C,YMR001C,1.886940513
11880,YDR334W,YPL101W,1.886918059
11881,YER030W,YFR037C,1.886903073
11882,YGL066W,YOL081W,1.886888697
11883,YFR040W,YKL144C,1.886882109
11884,YIL076W,YNR003C,1.886879629
11885,YDR190C,YKR062W,1.886858053
11886,YDR293C,YGR274C,1.886824221
11887,YDR245W,YKL212W,1.886797098
11888,YBL088C,YMR048W,1.886794696
11889,YDR159W,YOL012C,1.886657603
11890,YKR077W,YOL068C,1.886623106
11891,YLR381W,YOR026W,1.886619238
11892,YDR488C,YFL039C,1.886574811
11893,YBR228W,YNL072W,1.886527853
11894,YDL099W,YNL307C,1.88645732
11895,YJR140C,YNL030W,1.88644707
11896,YBL052C,YKR029C,1.886443934
11897,YIL084C,YOL051W,1.886436569
11898,YDR293C,YLR015W,1.886385638
11899,YDL074C,YNL297C,1.886384445
11900,YHR090C,YNL307C,1.886374623
11901,YDR363W-A,YLR015W,1.886349279
11902,YFR010W,YHR167W,1.886343537
11903,YAR003W,YDR477W,1.886333616
11904,YLR262C,YPL139C,1.886321443
11905,YDR311W,YLR418C,1.886280006
11906,YGL174W,YPL129W,1.886170215
11907,YLR384C,YNL297C,1.886165808
11908,YHR187W,YLR384C,1.886076268
11909,YCR081W,YPL241C,1.886072799
11910,YDL115C,YEL018W,1.886056533
11911,YBR279W,YJL183W,1.886054534
11912,YBR103W,YBR245C,1.885978028
11913,YDL074C,YGL151W,1.885976597
11914,YER030W,YIR005W,1.885936807
11915,YBR198C,YEL018W,1.885924075
11916,YER083C,YPL138C,1.88587311
11917,YLR039C,YNL199C,1.885847924
11918,YAL013W,YIL076W,1.8858281
11919,YBR231C,YNL151C,1.885811745
11920,YER171W,YGL151W,1.885810209
11921,YEL031W,YGL173C,1.885773863
11922,YJR006W,YML124C,1.885773223
11923,YJL115W,YOL081W,1.885744882
11924,YGL019W,YOR043W,1.885722481
11925,YDL116W,YML028W,1.885721344
11926,YBR193C,YKL119C,1.885706358
11927,YCR065W,YIL084C,1.885663317
11928,YBR098W,YPR161C,1.88554926
11929,YCR077C,YHR013C,1.885493721
11930,YGR221C,YHL039W,1.885488745
11931,YDR359C,YJR043C,1.885458205
11932,YGL174W,YOL081W,1.885449996
11933,YAR003W,YDR245W,1.885368497
11934,YDL116W,YOL004W,1.885341562
11935,YDR155C,YDR519W,1.885323074
11936,YDL002C,YDR378C,1.885308592
11937,YER155C,YML008C,1.885292073
11938,YLR182W,YMR227C,1.885226909
11939,YDL135C,YOR184W,1.88521767
11940,YNL107W,YPR135W,1.885188234
11941,YBR231C,YLR385C,1.885151249
11942,YBR279W,YDR369C,1.885130852
11943,YDR378C,YFR037C,1.885117031
11944,YCL037C,YER083C,1.884890482
11945,YIL075C,YLR455W,1.884882637
11946,YGL090W,YLR278C,1.88486247
11947,YGL244W,YHR013C,1.88482619
11948,YDL115C,YGL151W,1.884711956
11949,YER030W,YMR263W,1.884695698
11950,YGR200C,YOL012C,1.884649752
11951,YBR278W,YLR005W,1.884529011
11952,YBR278W,YDL116W,1.884502445
11953,YAL040C,YML032C,1.884499723
11954,YDR052C,YER111C,1.884445348
11955,YGL020C,YNR010W,1.884395516
11956,YER177W,YMR127C,1.884277605
11957,YLR268W,YNL307C,1.884128398
11958,YLR039C,YMR112C,1.884095819
11959,YHR200W,YNL201C,1.88401045
11960,YBR255W,YOR023C,1.883977129
11961,YEL056W,YNL136W,1.883963661
11962,YOL043C,YPL047W,1.883926864
11963,YBR279W,YMR039C,1.883922016
11964,YEL003W,YLR033W,1.883888549
11965,YDL135C,YOL004W,1.883851046
11966,YBR245C,YER016W,1.883812067
11967,YER111C,YOL145C,1.883734919
11968,YGL043W,YOR349W,1.883720227
11969,YDL059C,YPR135W,1.883711289
11970,YDR477W,YNL236W,1.883706632
11971,YBR103W,YLL002W,1.883661653
11972,YDL115C,YNR003C,1.883659199
11973,YGR270W,YOL012C,1.883644704
11974,YGR274C,YPR186C,1.883626071
11975,YDR143C,YNL251C,1.883578956
11976,YKL112W,YOL081W,1.883528238
11977,YPR023C,YPR135W,1.883476232
11978,YNL290W,YNL298W,1.883406113
11979,YDL005C,YGR156W,1.883356823
11980,YNL151C,YOL012C,1.883342589
11981,YDR200C,YER007C-A,1.883318587
11982,YML008C,YNL307C,1.883317652
11983,YML008C,YOR073W,1.883316608
11984,YEL018W,YNL021W,1.883297676
11985,YCR033W,YLR085C,1.88324882
11986,YGL025C,YLR039C,1.883216754
11987,YCL061C,YHR200W,1.88320686
11988,YER030W,YKR029C,1.88318775
11989,YDL074C,YNL236W,1.883151563
11990,YAL040C,YIL153W,1.883146087
11991,YOR174W,YOR308C,1.883052642
11992,YCR033W,YMR060C,1.883051771
11993,YLR350W,YML106W,1.883020571
11994,YER155C,YHR178W,1.882995086
11995,YDL059C,YLR234W,1.882982985
11996,YGL151W,YGR063C,1.882981531
11997,YDR176W,YKL149C,1.882916138
11998,YKR062W,YMR273C,1.882847725
11999,YEL031W,YPR164W,1.882841916
12000,YLR056W,YMR173W,1.88280375
12001,YML127W,YOR349W,1.882719931
12002,YCL011C,YKL213C,1.882706336
12003,YFR019W,YMR227C,1.882661507
12004,YAR007C,YMR167W,1.882603106
12005,YER111C,YLR085C,1.882485569
12006,YAL002W,YKL144C,1.88238481
12007,YHR090C,YNR051C,1.882376937
12008,YCL029C,YGR270W,1.882373566
12009,YGR181W,YKL053C-A,1.882344712
12010,YAL011W,YJL183W,1.882323917
12011,YML060W,YMR272C,1.882252205
12012,YDR176W,YML094W,1.882159594
12013,YDR159W,YFR019W,1.882126339
12014,YML008C,YPL086C,1.882079499
12015,YGL058W,YKL149C,1.882031289
12016,YML034W,YMR112C,1.882008663
12017,YPL113C,YPL116W,1.881974896
12018,YNL294C,YOR043W,1.881849478
12019,YBL003C,YGR086C,1.881841172
12020,YGL025C,YKL213C,1.881813879
12021,YLR032W,YMR198W,1.881801082
12022,YDR469W,YER116C,1.881789992
12023,YCR065W,YDL115C,1.881786484
12024,YAL027W,YLR216C,1.881735772
12025,YBR111W-A,YMR223W,1.881711665
12026,YBR175W,YDL002C,1.881622324
12027,YKL101W,YMR198W,1.881562883
12028,YBR048W,YBR114W,1.881503051
12029,YDL097C,YDR075W,1.881488827
12030,YER151C,YNR010W,1.881442616
12031,YBR171W,YDR335W,1.881431014
12032,YDL140C,YMR272C,1.881411069
12033,YCR052W,YJL081C,1.881409661
12034,YIL072W,YMR156C,1.881363029
12035,YBR215W,YGR270W,1.881320821
12036,YNL330C,YOR174W,1.881277292
12037,YGR186W,YKR029C,1.881261179
12038,YFR037C,YOR026W,1.881249033
12039,YLR039C,YMR005W,1.881244551
12040,YDR334W,YGR200C,1.881210381
12041,YOL051W,YPL101W,1.881123328
12042,YKL213C,YLR015W,1.881048976
12043,YDR257C,YDR519W,1.881033903
12044,YCL011C,YLR418C,1.881026683
12045,YDL115C,YML098W,1.88101312
12046,YBR278W,YNR010W,1.880970405
12047,YGR186W,YOL145C,1.880846466
12048,YGR270W,YLR268W,1.880846154
12049,YDL074C,YGL168W,1.880760375
12050,YDR363W-A,YGL244W,1.880747338
12051,YBR279W,YOR341W,1.880726896
12052,YAL043C,YKL112W,1.880614036
12053,YER151C,YMR005W,1.880603071
12054,YGL173C,YKL213C,1.880593116
12055,YDL053C,YML111W,1.880583573
12056,YDR334W,YOL054W,1.880519983
12057,YGL195W,YJL148W,1.880502656
12058,YDL005C,YMR272C,1.880444758
12059,YJR053W,YLR095C,1.880430568
12060,YDR378C,YGL174W,1.880418961
12061,YGL174W,YNL216W,1.880313367
12062,YDR392W,YGL151W,1.880234941
12063,YLR033W,YLR087C,1.880222173
12064,YGL086W,YMR075W,1.880208129
12065,YNL147W,YOR001W,1.880114613
12066,YMR144W,YOL054W,1.880050611
12067,YMR219W,YMR272C,1.879985396
12068,YBR255W,YOL012C,1.879975449
12069,YMR227C,YNL215W,1.879965586
12070,YER016W,YJL090C,1.879858077
12071,YDR378C,YGR188C,1.879853582
12072,YDR293C,YFR019W,1.879721723
12073,YCR052W,YDR443C,1.879696808
12074,YIL075C,YPL116W,1.879625033
