,protein1,protein2,weight
1838,YLR321C,YMR033W,0.399453
1839,YLR321C,YDR303C,0.541749
1840,YLR321C,YKR008W,0.629795
1841,YLR321C,YGR056W,0.644514
1842,YLR321C,YLR357W,0.392243
1843,YLR321C,YCR052W,0.6363
1844,YLR321C,YIL126W,0.382098
1845,YLR321C,YLR033W,0.61052
1846,YLR321C,YGR275W,0.407177
1847,YML127W,YMR091C,0.429299
1848,YML127W,YDR303C,0.362349
1849,YML127W,YKR008W,0.442644
1850,YML127W,YGR056W,0.443747
1851,YML127W,YLR357W,0.427532
1852,YML127W,YCR052W,0.449149
1853,YML127W,YLR033W,0.420613
1854,YGR020C,YHR039C-A,0.323498
1855,YGR020C,YLR447C,0.709029
1856,YGR020C,YPR036W,0.540311
1857,YGR020C,YEL051W,0.822154
1858,YGR020C,YOR270C,0.527384
1859,YGR020C,YKL119C,0.279836
1860,YGR020C,YDR202C,0.248324
1861,YGR020C,YDR516C,0.248324
1862,YGR020C,YOR332W,0.770354
1863,YGR020C,YDL185W,0.320432
1864,YGR020C,YKL080W,0.248324
1865,YGR020C,YJR033C,0.229891
1866,YHR039C-A,YBR127C,0.376981
1867,YHR039C-A,YPR036W,0.258469
1868,YHR039C-A,YEL051W,0.271547
1869,YHR039C-A,YOR270C,0.248324
1870,YHR039C-A,YOR332W,0.248324
1871,YHR039C-A,YKL080W,0.258469
1872,YHR039C-A,YJR033C,0.271547
1873,YKR057W,YOR145C,0.233028
1874,YKR057W,YLR264W,0.248324
1875,YKR057W,YGR285C,0.273554
1876,YKR057W,YKL143W,0.258469
1877,YKR057W,YOR056C,0.271547
1878,YKR057W,YGR054W,0.271547
1879,YKR057W,YPL204W,0.240036
1880,YML049C,YNL286W,0.26241
1881,YML049C,YDR378C,0.304603
1882,YML049C,YER029C,0.302627
1883,YML049C,YLR117C,0.371941
1884,YML049C,YMR125W,0.302635
1885,YML049C,YDL087C,0.318449
1886,YML049C,YPL178W,0.325339
1887,YML049C,YMR240C,0.391414
1888,YML049C,YPL213W,0.391414
1889,YML049C,YDL209C,0.365257
1890,YML049C,YHR165C,0.328524
1891,YML049C,YPR182W,0.362501
1892,YML049C,YOR319W,0.533958
1893,YML049C,YMR213W,0.353257
1894,YML049C,YER112W,0.277612
1895,YML049C,YAL032C,0.357444
1896,YML049C,YJL203W,0.388362
1897,YDR395W,YGL195W,0.238276
1898,YDR395W,YKR060W,0.243323
1899,YDR395W,YBR115C,0.28998
1900,YDR395W,YAL059W,0.284979
1901,YGL195W,YBR025C,0.232286
1902,YGL195W,YFL045C,0.342017
1903,YGL195W,YIL094C,0.295376
1904,YGL195W,YOR136W,0.289139
1905,YGL195W,YJR077C,0.24815
1906,YGL195W,YBL030C,0.329876
1907,YGL195W,YFR009W,0.407697
1908,YGL195W,YER110C,0.270263
1909,YGL195W,YDR214W,0.40328
1910,YCR002C,YNL233W,0.266546
1911,YCR002C,YHR107C,0.827852
1912,YCR002C,YLR314C,0.817345
1913,YCR002C,YDL225W,0.810337
1914,YCR002C,YJR076C,0.818283
1915,YCR002C,YJR092W,0.567951
1916,YNL233W,YHR107C,0.281843
1917,YNL233W,YLR314C,0.266546
1918,YNL233W,YDL225W,0.266546
1919,YNL233W,YJR076C,0.273554
1920,YGR274C,YNL236W,0.243817
1921,YGR274C,YCR042C,0.425488
1922,YGR274C,YDR448W,0.307777
1923,YGR274C,YHR023W,0.331564
1924,YGR274C,YMR005W,0.571046
1925,YGR274C,YGL112C,0.507329
1926,YGR274C,YMR236W,0.567075
1927,YGR274C,YBR198C,0.52215
1928,YGR274C,YML015C,0.634397
1929,YGR274C,YPL011C,0.628326
1930,YGR274C,YMR227C,0.229891
1931,YGR274C,YDR145W,0.54266
1932,YGR274C,YER148W,0.58383
1933,YGR274C,YML114C,0.4172
1934,YNL236W,YPR070W,0.621829
1935,YNL236W,YBR193C,0.478569
1936,YNL236W,YLR071C,0.364925
1937,YNL236W,YER022W,0.399685
1938,YNL236W,YNL025C,0.44963
1939,YNL236W,YML007W,0.347885
1940,YNL236W,YOL135C,0.362447
1941,YNL236W,YGL151W,0.646925
1942,YNL236W,YOL051W,0.457918
1943,YNL236W,YBR253W,0.346985
1944,YNL236W,YHR041C,0.458421
1945,YNL236W,YDR308C,0.487433
1946,YNL236W,YCR081W,0.44484
1947,YNL236W,YDR443C,0.425842
1948,YNL236W,YGR104C,0.406885
1949,YNL236W,YDR145W,0.247483
1950,YNL236W,YPL254W,0.302693
1951,YPR100W,YCR046C,0.240036
1952,YPR100W,YLR312W-A,0.258469
1953,YPR100W,YJR138W,0.233028
1954,YPR100W,YNL005C,0.243991
1955,YPR100W,YJL063C,0.264539
1956,YPR100W,YML025C,0.258469
1957,YPR100W,YCL014W,0.28998
1958,YPR100W,YDR462W,0.264539
1959,YPR100W,YCR071C,0.258469
1960,YPR100W,YMR064W,0.28998
1961,YPR100W,YDR237W,0.248324
1962,YPR100W,YDR322W,0.248324
1963,YPR100W,YGR220C,0.271547
1964,YPR100W,YMR024W,0.248324
1965,YPR100W,YDR296W,0.254563
1966,YPR100W,YLR439W,0.258469
1967,YPR100W,YOR150W,0.279836
1968,YPR100W,YNL177C,0.258469
1969,YPR100W,YPL183W-A,0.28998
1970,YPR100W,YBR122C,0.258469
1971,YPR100W,YIL104C,0.271547
1972,YDR299W,YGL171W,0.258469
1973,YDR299W,YCL059C,0.428023
1974,YDR299W,YPR144C,0.248324
1975,YDR299W,YKR060W,0.251461
1976,YDR299W,YML130C,0.240036
1977,YDR299W,YDL148C,0.459081
1978,YDR299W,YCR057C,0.272386
1979,YDR299W,YER082C,0.235246
1980,YDR299W,YHR148W,0.230913
1981,YDR299W,YLR186W,0.243991
1982,YDR299W,YDR365C,0.258469
1983,YDR299W,YJR002W,0.233028
1984,YDR299W,YLR003C,0.258469
1985,YDR299W,YJL033W,0.240036
1986,YDR299W,YGR145W,0.258469
1987,YDR299W,YBR247C,0.229891
1988,YDR299W,YNR043W,0.258469
1989,YDR299W,YHR169W,0.240036
1990,YDR299W,YDL166C,0.258469
1991,YDR299W,YNL308C,0.258469
1992,YDR299W,YCL031C,0.258469
1993,YGL171W,YDR449C,0.419196
1994,YGL171W,YPR144C,0.235246
1995,YGL171W,YKR060W,0.233028
1996,YGL171W,YML130C,0.240036
1997,YGL171W,YCR057C,0.303897
1998,YGL171W,YER082C,0.235246
1999,YGL171W,YHR148W,0.230913
2000,YGL171W,YLR186W,0.230913
2001,YGL171W,YDR365C,0.258469
2002,YGL171W,YLR003C,0.258469
2003,YGL171W,YJL033W,0.240036
2004,YGL171W,YGR145W,0.258469
2005,YGL171W,YNR043W,0.258469
2006,YGL171W,YHR169W,0.240036
2007,YGL171W,YCL031C,0.258469
2008,YGL171W,YML063W,0.295571
2009,YGL171W,YER074W,0.240389
2010,YHR196W,YDR449C,0.523961
2011,YHR196W,YDR064W,0.235792
2012,YHR196W,YOR310C,0.419135
2013,YHR196W,YDR324C,0.557779
2014,YHR196W,YPR144C,0.387623
2015,YHR196W,YJL109C,0.493893
2016,YHR196W,YNL132W,0.321102
2017,YHR196W,YOR145C,0.388542
2018,YHR196W,YJR123W,0.232623
2019,YHR196W,YPL012W,0.276512
2020,YHR196W,YDL148C,0.332257
2021,YHR196W,YPL266W,0.365691
2022,YHR196W,YBL004W,0.289213
2023,YHR196W,YCR057C,0.432151
2024,YHR196W,YER082C,0.387623
2025,YHR196W,YHR148W,0.389102
2026,YHR196W,YLR186W,0.378957
2027,YHR196W,YOL010W,0.371046
2028,YHR196W,YMR093W,0.562207
2029,YHR196W,YPR137W,0.426779
2030,YHR196W,YJR002W,0.35703
2031,YHR196W,YLR003C,0.249332
2032,YHR196W,YDL014W,0.262496
2033,YHR196W,YLR129W,0.357968
2034,YHR196W,YGR128C,0.375463
2035,YHR196W,YPL217C,0.35069
2036,YHR196W,YLL011W,0.407912
2037,YHR196W,YNL075W,0.229891
2038,YHR196W,YBL072C,0.230985
2039,YIL128W,YNL240C,0.271547
2040,YIL128W,YDL185W,0.233287
2041,YIL128W,YER171W,0.521694
2042,YIL128W,YDR267C,0.323498
2043,YIL128W,YHR122W,0.31042
2044,YIL128W,YMR178W,0.273554
2045,YNL240C,YHR122W,0.391876
2046,YCR046C,YLR312W-A,0.480425
2047,YCR046C,YNL005C,0.430103
2048,YCR046C,YJL063C,0.461055
2049,YCR046C,YML025C,0.648965
2050,YCR046C,YCL014W,0.240036
2051,YCR046C,YDR462W,0.461055
2052,YCR046C,YCR071C,0.498858
2053,YCR046C,YMR064W,0.240036
2054,YCR046C,YMR225C,0.271547
2055,YCR046C,YOR201C,0.240036
2056,YCR046C,YDR237W,0.428625
2057,YCR046C,YDR322W,0.438769
2058,YCR046C,YGR220C,0.70597
2059,YCR046C,YMR193W,0.478569
2060,YCR046C,YMR024W,0.428625
2061,YCR046C,YDR296W,0.652595
2062,YCR046C,YLR439W,0.459058
2063,YCR046C,YOR150W,0.248324
2064,YCR046C,YNL177C,0.480425
2065,YCR046C,YHR147C,0.258469
2066,YCR046C,YPL183W-A,0.271547
2067,YCR046C,YBR122C,0.271547
2068,YCR046C,YDR405W,0.253114
2069,YBR055C,YDR473C,0.39573
2070,YBR055C,YKL173W,0.387758
2071,YBR055C,YNL147W,0.394895
2072,YBR055C,YBL026W,0.38075
2073,YBR055C,YDR378C,0.369827
2074,YBR055C,YER029C,0.326194
2075,YBR055C,YGR091W,0.381995
2076,YBR055C,YGR074W,0.386337
2077,YBR055C,YHR165C,0.339127
2078,YBR055C,YBR152W,0.368174
2079,YBR055C,YER112W,0.330474
2080,YBR055C,YER146W,0.376462
2081,YBR055C,YPR178W,0.407498
2082,YDR473C,YKL173W,0.567715
2083,YDR473C,YBL026W,0.411778
2084,YDR473C,YDL098C,0.435633
2085,YDR473C,YDR378C,0.605799
2086,YDR473C,YER029C,0.363757
2087,YDR473C,YGR091W,0.601417
2088,YDR473C,YGR074W,0.393345
2089,YDR473C,YHR156C,0.240036
2090,YDR473C,YHR165C,0.509962
2091,YDR473C,YBR152W,0.661098
2092,YDR473C,YER112W,0.368277
2093,YDR473C,YLR147C,0.375182
2094,YDR473C,YOR308C,0.4172
2095,YDR473C,YPR178W,0.60822
2096,YDR473C,YPR082C,0.424856
2097,YDR473C,YGR075C,0.469
2098,YLR259C,YOL098C,0.229209
2099,YLR259C,YER086W,0.245424
2100,YLR259C,YHR208W,0.302377
2101,YLR259C,YER178W,0.238416
2102,YLR259C,YJR148W,0.295369
2103,YLR259C,YNL085W,0.342177
2104,YOL098C,YIL075C,0.262509
2105,YOL098C,YKL145W,0.260778
2106,YOL098C,YDL055C,0.27984
2107,YOL098C,YOR133W,0.242221
2108,YOL098C,YPL208W,0.240036
2109,YOL098C,YDR361C,0.240036
2110,YOL098C,YMR243C,0.278909
2111,YFR014C,YOL097C,0.253468
2112,YFR014C,YBL030C,0.240389
2113,YFR014C,YLR153C,0.253468
2114,YFR014C,YML028W,0.230245
2115,YOL097C,YMR315W,0.253114
2116,YOL097C,YBR114W,0.26241
2117,YOL097C,YBL030C,0.240036
2118,YOL097C,YLR153C,0.253114
2119,YOL097C,YPL154C,0.229891
2120,YOL097C,YOR332W,0.229891
2121,YOL097C,YML028W,0.229891
2122,YJR093C,YPR107C,0.377018
2123,YJR093C,YKL018W,0.316971
2124,YJR093C,YMR061W,0.433189
2125,YJR093C,YLR277C,0.56315
2126,YJR093C,YNL317W,0.335592
2127,YJR093C,YAL043C,0.49098
2128,YJR093C,YDR195W,0.33851
2129,YJR093C,YKR002W,0.503146
2130,YJR093C,YGR156W,0.326743
2131,YJR093C,YKL059C,0.482615
2132,YJR093C,YDR301W,0.367354
2133,YJR093C,YLR115W,0.331636
2134,YJR093C,YPR074C,0.235762
2135,YPR107C,YKL018W,0.342075
2136,YPR107C,YLR277C,0.578814
2137,YPR107C,YNL317W,0.360695
2138,YPR107C,YAL043C,0.493001
2139,YPR107C,YER133W,0.333786
2140,YPR107C,YDR195W,0.502291
2141,YPR107C,YKR002W,0.490232
2142,YPR107C,YGR156W,0.314981
2143,YPR107C,YKL059C,0.508424
2144,YPR107C,YDR301W,0.365736
2145,YPR107C,YLR115W,0.360695
2146,YPR107C,YNL222W,0.415807
2147,YLR312W-A,YNL005C,0.230913
2148,YLR312W-A,YJL063C,0.264539
2149,YLR312W-A,YML025C,0.258469
2150,YLR312W-A,YCL014W,0.258469
2151,YLR312W-A,YDR462W,0.251461
2152,YLR312W-A,YCR071C,0.276902
2153,YLR312W-A,YMR064W,0.258469
2154,YLR312W-A,YJL041W,0.278909
2155,YLR312W-A,YMR225C,0.258469
2156,YLR312W-A,YDR237W,0.235246
2157,YLR312W-A,YDR322W,0.248324
2158,YLR312W-A,YGR220C,0.489368
2159,YLR312W-A,YMR193W,0.266757
2160,YLR312W-A,YMR024W,0.235246
2161,YLR312W-A,YDR296W,0.45608
2162,YLR312W-A,YLR439W,0.24539
2163,YLR312W-A,YOR150W,0.248324
2164,YLR312W-A,YNL177C,0.258469
2165,YLR312W-A,YPL183W-A,0.28998
2166,YLR312W-A,YBR122C,0.258469
2167,YLR312W-A,YDR405W,0.240036
2168,YLR312W-A,YIL104C,0.240036
2169,YLR106C,YML124C,0.233439
2170,YLR106C,YLR074C,0.281573
2171,YLR106C,YPL043W,0.241756
2172,YLR106C,YGR103W,0.301111
2173,YLR106C,YKL029C,0.266688
2174,YLR106C,YDR101C,0.272674
2175,YLR106C,YGR245C,0.309163
2176,YLR106C,YPL093W,0.282608
2177,YLR106C,YNL110C,0.267783
2178,YLR106C,YJR132W,0.273352
2179,YML124C,YNL301C,0.268788
2180,YML124C,YKL029C,0.392042
2181,YML124C,YDR394W,0.252581
2182,YML124C,YFR009W,0.23033
2183,YML124C,YDR188W,0.249498
2184,YDL051W,YGR162W,0.339762
2185,YDL051W,YPL243W,0.419564
2186,YDL051W,YPR016C,0.263904
2187,YDL051W,YDL092W,0.451578
2188,YDL051W,YPR088C,0.420067
2189,YCL059C,YDR449C,0.317863
2190,YCL059C,YDR324C,0.261399
2191,YCL059C,YPR144C,0.376223
2192,YCL059C,YJL109C,0.264953
2193,YCL059C,YKR060W,0.377141
2194,YCL059C,YNL132W,0.341212
2195,YCL059C,YDL213C,0.434093
2196,YCL059C,YLR409C,0.307845
2197,YCL059C,YDL148C,0.370801
2198,YCL059C,YBL004W,0.299179
2199,YCL059C,YER082C,0.376223
2200,YCL059C,YHR148W,0.367557
2201,YCL059C,YLR186W,0.367557
2202,YCL059C,YDR365C,0.233028
2203,YCL059C,YLR175W,0.310506
2204,YCL059C,YMR093W,0.308764
2205,YCL059C,YPR137W,0.365
2206,YCL059C,YJR002W,0.34563
2207,YCL059C,YDL014W,0.30104
2208,YCL059C,YGR145W,0.391157
2209,YCL059C,YBR247C,0.467736
2210,YCL059C,YPL217C,0.352368
2211,YCL059C,YNR043W,0.233028
2212,YCL059C,YLL011W,0.396511
2213,YCL059C,YDL166C,0.258018
2214,YCL059C,YBL072C,0.282607
2215,YCL059C,YNL255C,0.261756
2216,YDR449C,YOR310C,0.339117
2217,YDR449C,YDR324C,0.344173
2218,YDR449C,YPR144C,0.554921
2219,YDR449C,YJL109C,0.471208
2220,YDR449C,YNL132W,0.350819
2221,YDR449C,YLR409C,0.588548
2222,YDR449C,YBL004W,0.308786
2223,YDR449C,YCR057C,0.45941
2224,YDR449C,YER082C,0.567543
2225,YDR449C,YHR148W,0.390241
2226,YDR449C,YLR186W,0.395596
2227,YDR449C,YMR093W,0.356889
2228,YDR449C,YPR137W,0.569036
2229,YDR449C,YGR145W,0.413842
2230,YDR449C,YLR129W,0.396808
2231,YDR449C,YBR247C,0.273552
2232,YDR449C,YLL011W,0.413126
2233,YDR449C,YJL069C,0.536385
2234,YDR449C,YLR222C,0.376519
2235,YDR449C,YBL072C,0.292213
2236,YDL019C,YKL057C,0.248324
2237,YDL019C,YAR042W,0.248324
2238,YDL019C,YER120W,0.303412
2239,YDL019C,YDR150W,0.271547
2240,YDL019C,YHL020C,0.28998
2241,YDL019C,YBR177C,0.28998
2242,YKL057C,YLR208W,0.475433
2243,YKL057C,YDL116W,0.831464
2244,YKL057C,YGL100W,0.493866
2245,YKL057C,YGL092W,0.852012
2246,YKL057C,YLR357W,0.237253
2247,YKL057C,YBR177C,0.248324
2248,YML026C,YOR056C,0.41241
2249,YML026C,YBR101C,0.230245
2250,YNL250W,YOR261C,0.243323
2251,YNL250W,YFR004W,0.255686
2252,YNL250W,YER092W,0.25862
2253,YNL250W,YBL056W,0.25293
2254,YNL250W,YDR394W,0.22865
2255,YNL250W,YER151C,0.229891
2256,YNL250W,YBR097W,0.229891
2257,YNL250W,YNR051C,0.248324
2258,YOR261C,YDR427W,0.536057
2259,YOR261C,YIL075C,0.330026
2260,YOR261C,YHL030W,0.541808
2261,YOR261C,YLR421C,0.390562
2262,YOR261C,YFR052W,0.580676
2263,YOR261C,YPR108W,0.363384
2264,YOR261C,YDL147W,0.350058
2265,YOR261C,YFR010W,0.370772
2266,YOR261C,YGR232W,0.394895
2267,YOR261C,YOL038W,0.303295
2268,YOR261C,YFR050C,0.402925
2269,YOR261C,YKL145W,0.320862
2270,YOR261C,YMR314W,0.408726
2271,YOR261C,YLR035C,0.314376
2272,YAR042W,YER120W,0.261756
2273,YAR042W,YDR150W,0.229891
2274,YAR042W,YHL020C,0.248324
2275,YAR042W,YLR183C,0.248324
2276,YAR042W,YGR246C,0.300276
2277,YAR042W,YLR397C,0.255686
2278,YAR042W,YHR195W,0.331787
2279,YGL173C,YNL147W,0.267931
2280,YGL173C,YBL026W,0.269082
2281,YGL173C,YOL149W,0.402266
2282,YGL173C,YDR378C,0.248934
2283,YGL173C,YPL190C,0.24121
2284,YGL173C,YCR077C,0.305513
2285,YGL173C,YGR162W,0.242361
2286,YGL173C,YNL251C,0.24121
2287,YGL173C,YER112W,0.235021
2288,YGL173C,YJL124C,0.304233
2289,YGL173C,YNL118C,0.391043
2290,YGL173C,YER146W,0.312521
2291,YGL173C,YLR438C-A,0.272721
2292,YDR064W,YOR310C,0.24029
2293,YDR064W,YPR144C,0.269324
2294,YDR064W,YJL109C,0.231101
2295,YDR064W,YNL132W,0.251485
2296,YDR064W,YBR079C,0.234333
2297,YDR064W,YPR137W,0.246935
2298,YDR064W,YGR285C,0.278447
2299,YDR064W,YOR056C,0.305168
2300,YDR064W,YPR189W,0.262022
2301,YDR064W,YBR017C,0.236288
2302,YOR310C,YDR324C,0.295731
2303,YOR310C,YGL120C,0.275843
2304,YOR310C,YJL109C,0.486594
2305,YOR310C,YKR060W,0.379961
2306,YOR310C,YNL132W,0.3256
2307,YOR310C,YML130C,0.229891
2308,YOR310C,YLR409C,0.342177
2309,YOR310C,YDL148C,0.355188
2310,YOR310C,YBL004W,0.288921
2311,YOR310C,YCR057C,0.431859
2312,YOR310C,YOR096W,0.247575
2313,YOR310C,YLR186W,0.38881
2314,YOR310C,YDR365C,0.248324
2315,YOR310C,YMR093W,0.330017
2316,YOR310C,YJR002W,0.366883
2317,YOR310C,YLR003C,0.248324
2318,YOR310C,YDL014W,0.316938
2319,YOR310C,YJL033W,0.433777
2320,YOR310C,YNR043W,0.248324
2321,YOR310C,YLL011W,0.235246
2322,YOR310C,YHR169W,0.229891
2323,YOR310C,YBL072C,0.253915
2324,YOR310C,YCL037C,0.304797
2325,YJR138W,YNL076W,0.233028
2326,YJR138W,YCL014W,0.233028
2327,YJR138W,YGR170W,0.233028
2328,YJR138W,YMR176W,0.233028
2329,YJR138W,YBR265W,0.233028
2330,YJR138W,YBL023C,0.233028
2331,YJR138W,YOR349W,0.233028
2332,YJR138W,YOL054W,0.233028
2333,YJR138W,YBR126C,0.228027
2334,YJR138W,YPR035W,0.233028
2335,YJR138W,YGL190C,0.301318
2336,YJR138W,YML071C,0.230245
2337,YJR138W,YDL167C,0.233028
2338,YJR138W,YDL070W,0.264539
2339,YJR138W,YOL145C,0.228027
2340,YJR138W,YIR001C,0.233028
2341,YJR138W,YFR006W,0.233028
2342,YNL076W,YGL252C,0.284979
2343,YNL076W,YER177W,0.249829
2344,YNL076W,YBR265W,0.28998
2345,YNL076W,YBL023C,0.28998
2346,YNL076W,YBR126C,0.284979
2347,YNL076W,YPR035W,0.28998
2348,YNL076W,YML100W,0.248324
2349,YNL076W,YDR074W,0.258469
2350,YNL076W,YMR261C,0.271547
2351,YOR224C,YPR010C,0.334701
2352,YOR224C,YOR116C,0.34264
2353,YOR224C,YGR005C,0.407693
2354,YOR224C,YOR151C,0.336601
2355,YOR224C,YJR063W,0.421952
2356,YOR224C,YOR340C,0.448914
2357,YOR224C,YDR404C,0.397316
2358,YOR224C,YDL115C,0.414266
2359,YOR224C,YNR003C,0.38926
2360,YOR224C,YOR341W,0.382754
2361,YOR224C,YDL150W,0.405977
2362,YOR224C,YER139C,0.247397
2363,YAL048C,YOR284W,0.253468
2364,YOR284W,YML103C,0.282864
2365,YOR284W,YPL206C,0.28998
2366,YOR284W,YKL007W,0.240036
2367,YOR362C,YPR103W,0.74427
2368,YOR362C,YER021W,0.339316
2369,YOR362C,BLM3,0.451906
2370,YOR362C,YOL038W,0.64788
2371,YOR362C,YFR050C,0.470716
2372,YOR362C,YMR314W,0.436716
2373,YOR362C,YBL041W,0.483794
2374,YOR362C,YER012W,0.465361
2375,YOR362C,YLR170C,0.271901
2376,YOR362C,YJL001W,0.734125
2377,YPR103W,YDL147W,0.369428
2378,YPR103W,YGR232W,0.240036
2379,YPR103W,YML092C,0.240036
2380,YPR103W,BLM3,0.471557
2381,YPR103W,YOL038W,0.690754
2382,YPR103W,YFR050C,0.510656
2383,YPR103W,YMR314W,0.474801
2384,YPR103W,YBL041W,0.536813
2385,YPR103W,YER012W,0.263259
2386,YPR103W,YJL001W,0.521879
2387,YBR087W,YOL094C,0.778021
2388,YBR087W,YMR078C,0.496873
2389,YBR087W,YOR217W,0.803924
2390,YBR087W,YOR144C,0.545101
2391,YBR087W,YNL088W,0.260476
2392,YBR087W,YJR068W,0.240036
2393,YBR087W,YNL290W,0.531086
2394,YOL094C,YMR078C,0.571212
2395,YOL094C,YDR083W,0.240036
2396,YOL094C,YOR217W,0.258469
2397,YOL094C,YOR144C,0.549057
2398,YOL094C,YJR068W,0.239585
2399,YOL094C,YNL290W,0.50353
2400,YER025W,YPL237W,0.389877
2401,YER025W,YLR367W,0.23176
2402,YER025W,YBR048W,0.266578
2403,YER025W,YMR309C,0.336045
2404,YER025W,YLR291C,0.577879
2405,YER025W,YOR260W,0.648113
2406,YER025W,YDR211W,0.628975
2407,YER025W,YGR083C,0.653287
2408,YER025W,YJR007W,0.408123
2409,YER025W,YKR026C,0.627964
2410,YER025W,YLR215C,0.25923
2411,YPL237W,YLR291C,0.400105
2412,YPL237W,YOR260W,0.451906
2413,YPL237W,YDR211W,0.45484
2414,YPL237W,YGR083C,0.232566
2415,YPL237W,YJR007W,0.232566
2416,YPL237W,YKR026C,0.452408
2417,YPL237W,YOR101W,0.264431
2418,YJL176C,YPR034W,0.372721
2419,YJL176C,YML007W,0.304075
2420,YJL176C,YHL025W,0.612639
2421,YJL176C,YMR033W,0.553893
2422,YJL176C,YOR290C,0.404299
2423,YJL176C,YBR289W,0.636065
2424,YJL176C,YDR073W,0.714384
2425,YJL176C,YNR023W,0.466244
2426,YJL176C,YFL049W,0.459598
2427,YJL176C,YPL016W,0.622784
2428,YJL176C,YPL129W,0.369477
2429,YPR034W,YMR091C,0.556024
2430,YPR034W,YHL025W,0.378411
2431,YPR034W,YMR033W,0.422487
2432,YPR034W,YDR303C,0.458481
2433,YPR034W,YKR008W,0.571967
2434,YPR034W,YOR290C,0.342726
2435,YPR034W,YGR056W,0.586686
2436,YPR034W,YLR357W,0.34201
2437,YPR034W,YCR052W,0.584543
2438,YPR034W,YDR073W,0.236397
2439,YPR034W,YIL126W,0.333146
2440,YPR034W,YLR033W,0.547338
2441,YPR034W,YFL049W,0.429536
2442,YPR034W,YPL016W,0.396844
2443,YDR324C,YPR144C,0.333054
2444,YDR324C,YEL055C,0.271901
2445,YDR324C,YJL109C,0.505026
2446,YDR324C,YPL160W,0.284979
2447,YDR324C,YMR229C,0.246903
2448,YDR324C,YLR409C,0.392121
2449,YDR324C,YCR057C,0.25388
2450,YDR324C,YER082C,0.352683
2451,YDR324C,YMR093W,0.560978
2452,YDR324C,YPR137W,0.352321
2453,YDR324C,YGR128C,0.59012
2454,YDR324C,YJL069C,0.32688
2455,YDR324C,YNL075W,0.382998
2456,YPR144C,YJL109C,0.312105
2457,YPR144C,YKR060W,0.430363
2458,YPR144C,YNL132W,0.376001
2459,YPR144C,YPL012W,0.318333
2460,YPR144C,YDL148C,0.586617
2461,YPR144C,YBL004W,0.326244
2462,YPR144C,YCR057C,0.450749
2463,YPR144C,YER082C,0.23211
2464,YPR144C,YOR096W,0.266465
2465,YPR144C,YHR148W,0.227777
2466,YPR144C,YLR186W,0.420778
2467,YPR144C,YMR093W,0.355915
2468,YPR144C,YPR137W,0.4172
2469,YPR144C,YLR003C,0.248324
2470,YPR144C,YDL014W,0.32275
2471,YPR144C,YGR145W,0.444378
2472,YPR144C,YLR129W,0.3915
2473,YPR144C,YBR247C,0.473231
2474,YPR144C,YGR128C,0.377484
2475,YPR144C,YPL217C,0.384222
2476,YPR144C,YLL011W,0.436654
2477,YPR144C,YNL075W,0.23818
2478,YPR144C,YLR222C,0.371211
2479,YPR144C,YBL072C,0.304317
2480,YPR144C,YPL081W,0.271887
2481,YNR037C,YOR205C,0.303059
2482,YNR037C,YHL004W,0.506582
2483,YNR037C,YKL155C,0.264539
2484,YNR037C,YDR347W,0.253114
2485,YNR037C,YGL129C,0.264539
2486,YNR037C,YDR175C,0.253114
2487,YNR037C,YMR188C,0.261403
2488,YNR037C,YBR146W,0.271547
2489,YNR037C,YGR170W,0.271547
2490,YNR037C,YDR036C,0.261403
2491,YNR037C,YNL137C,0.253114
2492,YNR037C,YNL306W,0.271547
2493,YNR037C,YBR251W,0.521878
2494,YNR037C,YGR215W,0.303059
2495,YNR037C,YBL090W,0.28998
2496,YNR037C,YGR084C,0.264539
2497,YNR037C,YOR158W,0.271547
2498,YNR037C,YPL013C,0.303059
2499,YNR037C,YKL003C,0.303059
2500,YNR037C,YOR243C,0.261403
2501,YNR037C,YMR158W,0.284626
2502,YNR037C,YJR101W,0.271547
2503,YNR037C,YJR113C,0.264539
2504,YNR037C,YPL118W,0.271547
2505,YNR037C,YNR036C,0.250331
2506,YNR037C,YNL186W,0.271547
2507,YNR037C,YOL115W,0.229891
2508,YNR037C,YIL093C,0.264539
2509,YOR205C,YHL004W,0.271547
2510,YOR205C,YKL155C,0.264539
2511,YOR205C,YDR347W,0.253114
2512,YOR205C,YGL129C,0.264539
2513,YOR205C,YDR175C,0.271547
2514,YOR205C,YBR146W,0.271547
2515,YOR205C,YGR170W,0.321492
2516,YOR205C,YDR036C,0.279836
2517,YOR205C,YNL137C,0.253114
2518,YOR205C,YNL306W,0.271547
2519,YOR205C,YBR251W,0.287197
2520,YOR205C,YGR215W,0.303059
2521,YOR205C,YBL090W,0.28998
2522,YOR205C,YGR084C,0.264539
2523,YOR205C,YPL013C,0.321492
2524,YOR205C,YKL003C,0.321492
2525,YOR205C,YOR243C,0.279836
2526,YOR205C,YDR517W,0.291987
2527,YOR205C,YJR101W,0.271547
2528,YOR205C,YJR113C,0.264539
2529,YOR205C,YPL118W,0.271547
2530,YOR205C,YNL186W,0.321492
2531,YOR205C,YOL115W,0.279836
2532,YOR205C,YIL093C,0.264539
2533,YCR035C,YHR069C,0.656419
2534,YCR035C,YOL021C,0.65509
2535,YCR035C,YOR076C,0.476724
2536,YCR035C,YHR081W,0.240036
2537,YCR035C,YNL232W,0.683804
