,protein1,protein2,weight
2416,YDL132W,YJL047C,0.568206
2417,YDL134C,YDL188C,0.897012
2418,YDL134C,YGL190C,0.99
2419,YDL134C,YML109W,0.566898
2420,YDL134C,YMR273C,0.95169
2421,YDL136W,YDR012W,0.49816
2422,YDL136W,YDR064W,0.684165
2423,YDL136W,YDR382W,0.566898
2424,YDL136W,YDR447C,0.980586
2425,YDL136W,YDR471W,0.919908
2426,YDL136W,YER074W,0.897012
2427,YDL136W,YFR031C-A,0.897012
2428,YDL136W,YFR032C-A,0.512107
2429,YDL136W,YGL014W,0.552692
2430,YDL136W,YGL030W,0.897012
2431,YDL136W,YGL031C,0.573719
2432,YDL136W,YGL076C,0.568154
2433,YDL136W,YGL103W,0.936673
2434,YDL136W,YGL135W,0.569805
2435,YDL136W,YGL147C,0.544179
2436,YDL136W,YGR034W,0.897012
2437,YDL136W,YGR085C,0.836471
2438,YDL136W,YGR118W,0.564737
2439,YDL136W,YHL001W,0.897871
2440,YDL136W,YHL033C,0.755827
2441,YDL136W,YHR141C,0.586865
2442,YDL136W,YHR203C,0.549195
2443,YDL136W,YIL018W,0.579099
2444,YDL136W,YIL133C,0.577536
2445,YDL136W,YJL177W,0.939277
2446,YDL136W,YJR123W,0.574037
2447,YDL136W,YKL180W,0.980972
2448,YDL136W,YLL045C,0.544353
2449,YDL136W,YLR075W,0.566898
2450,YDL136W,YLR287C-A,0.693654
2451,YDL136W,YLR344W,0.614444
2452,YDL136W,YLR406C,0.50492
2453,YDL136W,YLR441C,0.573417
2454,YDL136W,YLR448W,0.761619
2455,YDL136W,YML063W,0.873511
2456,YDL136W,YML073C,0.901595
2457,YDL136W,YMR142C,0.540195
2458,YDL136W,YMR194W,0.897172
2459,YDL136W,YMR242C,0.75801
2460,YDL136W,YNL067W,0.489425
2461,YDL136W,YNL069C,0.566898
2462,YDL136W,YNL096C,0.765288
2463,YDL136W,YNL302C,0.567636
2464,YDL136W,YOL040C,0.642255
2465,YDL136W,YOL127W,0.936221
2466,YDL136W,YOR063W,0.857007
2467,YDL136W,YOR096W,0.573707
2468,YDL136W,YOR312C,0.61095
2469,YDL136W,YPL090C,0.56232
2470,YDL136W,YPL143W,0.838728
2471,YDL136W,YPL220W,0.54685
2472,YDL136W,YPL249C-A,0.574029
2473,YDL140C,YDR404C,0.99
2474,YDL140C,YER139C,0.495773
2475,YDL140C,YGL043W,0.534891
2476,YDL140C,YGL070C,0.99
2477,YDL140C,YGR005C,0.99
2478,YDL140C,YGR063C,0.895155
2479,YDL140C,YGR186W,0.99
2480,YDL140C,YIL021W,0.99
2481,YDL140C,YJL140W,0.99
2482,YDL140C,YML010W,0.988964
2483,YDL140C,YOL005C,0.99
2484,YDL140C,YOR151C,0.99
2485,YDL140C,YOR210W,0.901948
2486,YDL140C,YOR224C,0.99
2487,YDL140C,YPL129W,0.897012
2488,YDL140C,YPR093C,0.518093
2489,YDL140C,YPR187W,0.99
2490,YDL143W,YDR188W,0.897012
2491,YDL143W,YGL195W,0.511187
2492,YDL143W,YIL142W,0.500562
2493,YDL143W,YKL029C,0.494677
2494,YDL143W,YOR281C,0.494268
2495,YDL145C,YDR238C,0.99
2496,YDL145C,YER122C,0.566898
2497,YDL145C,YFR051C,0.99
2498,YDL145C,YGL137W,0.99
2499,YDL145C,YIL076W,0.99
2500,YDL145C,YNL287W,0.99
2501,YDL145C,YPL010W,0.99
2502,YDL147W,YDL216C,0.897012
2503,YDL147W,YDR179C,0.900054
2504,YDL147W,YDR363W-A,0.99
2505,YDL147W,YDR394W,0.99
2506,YDL147W,YDR427W,0.99
2507,YDL147W,YER021W,0.99
2508,YDL147W,YFR004W,0.99
2509,YDL147W,YFR010W,0.989818
2510,YDL147W,YFR052W,0.99
2511,YDL147W,YGL048C,0.99
2512,YDL147W,YGR232W,0.564786
2513,YDL147W,YHL030W,0.980003
2514,YDL147W,YHR027C,0.99
2515,YDL147W,YHR200W,0.99
2516,YDL147W,YIL071C,0.897576
2517,YDL147W,YIL075C,0.99
2518,YDL147W,YKL145W,0.99
2519,YDL147W,YLR421C,0.99
2520,YDL147W,YMR025W,0.566667
2521,YDL147W,YMR191W,0.528331
2522,YDL147W,YOL117W,0.88841
2523,YDL147W,YOR117W,0.99
2524,YDL147W,YOR259C,0.99
2525,YDL147W,YOR261C,0.99
2526,YDL147W,YPR108W,0.99
2527,YDL148C,YDR064W,0.841442
2528,YDL148C,YDR299W,0.859863
2529,YDL148C,YDR324C,0.777137
2530,YDL148C,YDR449C,0.897705
2531,YDL148C,YER082C,0.755232
2532,YDL148C,YGR090W,0.897012
2533,YDL148C,YGR128C,0.893765
2534,YDL148C,YGR145W,0.569232
2535,YDL148C,YHR148W,0.605911
2536,YDL148C,YIL069C,0.575585
2537,YDL148C,YJL109C,0.75714
2538,YDL148C,YJR002W,0.99
2539,YDL148C,YJR145C,0.81415
2540,YDL148C,YKR060W,0.709807
2541,YDL148C,YLL011W,0.606617
2542,YDL148C,YLR129W,0.813024
2543,YDL148C,YLR186W,0.985405
2544,YDL148C,YLR197W,0.86177
2545,YDL148C,YMR093W,0.897012
2546,YDL148C,YMR128W,0.99
2547,YDL148C,YMR229C,0.49555
2548,YDL148C,YNL132W,0.988339
2549,YDL148C,YNL308C,0.540303
2550,YDL148C,YOL010W,0.84867
2551,YDL148C,YOR096W,0.774059
2552,YDL148C,YOR310C,0.513894
2553,YDL148C,YPL012W,0.879767
2554,YDL148C,YPL126W,0.923786
2555,YDL148C,YPL217C,0.973273
2556,YDL148C,YPR144C,0.99
2557,YDL150W,YDR045C,0.786587
2558,YDL150W,YJL011C,0.99
2559,YDL150W,YKL144C,0.99
2560,YDL150W,YKR025W,0.99
2561,YDL150W,YNL113W,0.99
2562,YDL150W,YNL151C,0.99
2563,YDL150W,YNR003C,0.99
2564,YDL150W,YOR116C,0.99
2565,YDL150W,YOR207C,0.99
2566,YDL150W,YOR210W,0.844576
2567,YDL150W,YOR224C,0.99
2568,YDL150W,YPR110C,0.99
2569,YDL150W,YPR187W,0.99
2570,YDL150W,YPR190C,0.99
2571,YDL155W,YLR079W,0.897012
2572,YDL156W,YJL173C,0.483968
2573,YDL156W,YNL312W,0.576405
2574,YDL160C,YDR378C,0.894998
2575,YDL160C,YER112W,0.891901
2576,YDL160C,YGL173C,0.603245
2577,YDL160C,YGR091W,0.516932
2578,YDL160C,YJL124C,0.99
2579,YDL160C,YKL173W,0.542796
2580,YDL160C,YNL147W,0.753989
2581,YDL160C,YOR308C,0.695071
2582,YDL160C,YPR082C,0.5698
2583,YDL160C,YPR178W,0.630075
2584,YDL165W,YPR072W,0.909369
2585,YDL175C,YJL050W,0.897791
2586,YDL175C,YLR430W,0.552142
2587,YDL175C,YNL251C,0.566898
2588,YDL175C,YOL115W,0.99
2589,YDL175C,YPL190C,0.897012
2590,YDL185W,YEL051W,0.896461
2591,YDL185W,YFR009W,0.562277
2592,YDL185W,YGR020C,0.99
2593,YDL185W,YHR039C-A,0.897012
2594,YDL185W,YJR033C,0.5095
2595,YDL185W,YJR121W,0.687836
2596,YDL185W,YKL080W,0.572685
2597,YDL185W,YOR332W,0.779539
2598,YDL185W,YPR036W,0.897379
2599,YDL188C,YGL190C,0.989311
2600,YDL188C,YML109W,0.602902
2601,YDL188C,YMR273C,0.897012
2602,YDL188C,YOR014W,0.920948
2603,YDL195W,YLR208W,0.940257
2604,YDL201W,YDR165W,0.99
2605,YDL203C,YLR371W,0.486991
2606,YDL208W,YHR089C,0.560835
2607,YDL208W,YLR175W,0.892799
2608,YDL208W,YMR310C,0.573797
2609,YDL209C,YDR364C,0.897012
2610,YDL209C,YDR416W,0.925722
2611,YDL209C,YER172C,0.905527
2612,YDL209C,YGL120C,0.628718
2613,YDL209C,YGL128C,0.858168
2614,YDL209C,YGR278W,0.896875
2615,YDL209C,YHR165C,0.897012
2616,YDL209C,YKL173W,0.897012
2617,YDL209C,YLL036C,0.99
2618,YDL209C,YLR117C,0.902499
2619,YDL209C,YLR424W,0.862866
2620,YDL209C,YML049C,0.890926
2621,YDL209C,YMR125W,0.494234
2622,YDL209C,YMR213W,0.561458
2623,YDL209C,YMR288W,0.570739
2624,YDL209C,YPL151C,0.913999
2625,YDL209C,YPL213W,0.57805
2626,YDL209C,YPR101W,0.848949
2627,YDL216C,YDR179C,0.99
2628,YDL216C,YIL071C,0.986392
2629,YDL216C,YMR025W,0.92221
2630,YDL216C,YOL117W,0.99
2631,YDL225W,YHR107C,0.99
2632,YDL225W,YJR076C,0.99
2633,YDL225W,YLR314C,0.99
2634,YDR001C,YDR099W,0.897792
2635,YDR001C,YER177W,0.857306
2636,YDR005C,YOR116C,0.509649
2637,YDR012W,YDR025W,0.494761
2638,YDR012W,YDR382W,0.545831
2639,YDR012W,YDR418W,0.49581
2640,YDR012W,YDR447C,0.543031
2641,YDR012W,YDR471W,0.536798
2642,YDR012W,YDR496C,0.574835
2643,YDR012W,YER074W,0.614675
2644,YDR012W,YER102W,0.565327
2645,YDR012W,YFR031C-A,0.848661
2646,YDR012W,YGL103W,0.574331
2647,YDR012W,YGL135W,0.552855
2648,YDR012W,YGL147C,0.74324
2649,YDR012W,YGR034W,0.491007
2650,YDR012W,YGR085C,0.586568
2651,YDR012W,YHL033C,0.567904
2652,YDR012W,YHR203C,0.582131
2653,YDR012W,YIL018W,0.66458
2654,YDR012W,YIL133C,0.610742
2655,YDR012W,YJL177W,0.55163
2656,YDR012W,YJR123W,0.569495
2657,YDR012W,YJR145C,0.681595
2658,YDR012W,YKL180W,0.512623
2659,YDR012W,YKR081C,0.531073
2660,YDR012W,YLL045C,0.766723
2661,YDR012W,YLR029C,0.897012
2662,YDR012W,YLR340W,0.492473
2663,YDR012W,YLR441C,0.56593
2664,YDR012W,YLR448W,0.589825
2665,YDR012W,YML063W,0.89663
2666,YDR012W,YML073C,0.845236
2667,YDR012W,YMR194W,0.603836
2668,YDR012W,YMR242C,0.566898
2669,YDR012W,YMR290C,0.689846
2670,YDR012W,YNL061W,0.49475
2671,YDR012W,YNL069C,0.753589
2672,YDR012W,YNL178W,0.556208
2673,YDR012W,YNL301C,0.566898
2674,YDR012W,YOL041C,0.503708
2675,YDR012W,YOL120C,0.504453
2676,YDR012W,YOL127W,0.661381
2677,YDR012W,YOR063W,0.894936
2678,YDR012W,YOR096W,0.55349
2679,YDR012W,YPL090C,0.854225
2680,YDR012W,YPL198W,0.828296
2681,YDR012W,YPL220W,0.576995
2682,YDR013W,YJL072C,0.513851
2683,YDR013W,YOL146W,0.541894
2684,YDR016C,YDR201W,0.721391
2685,YDR016C,YGL061C,0.884307
2686,YDR016C,YKL052C,0.743938
2687,YDR016C,YKR037C,0.57133
2688,YDR022C,YLR423C,0.506992
2689,YDR022C,YPL166W,0.819002
2690,YDR025W,YDR064W,0.852224
2691,YDR025W,YDR471W,0.519668
2692,YDR025W,YER074W,0.526103
2693,YDR025W,YER102W,0.99
2694,YDR025W,YFR031C-A,0.491846
2695,YDR025W,YGL030W,0.530455
2696,YDR025W,YGL076C,0.60362
2697,YDR025W,YGR054W,0.538012
2698,YDR025W,YGR085C,0.507834
2699,YDR025W,YGR145W,0.532729
2700,YDR025W,YHR203C,0.758667
2701,YDR025W,YIL018W,0.524185
2702,YDR025W,YIL069C,0.897074
2703,YDR025W,YJL190C,0.769372
2704,YDR025W,YJR123W,0.691697
2705,YDR025W,YJR145C,0.921455
2706,YDR025W,YLL045C,0.601817
2707,YDR025W,YLR029C,0.587762
2708,YDR025W,YLR075W,0.566463
2709,YDR025W,YLR150W,0.645769
2710,YDR025W,YLR441C,0.576877
2711,YDR025W,YML056C,0.504466
2712,YDR025W,YML063W,0.885814
2713,YDR025W,YMR290C,0.868039
2714,YDR025W,YMR309C,0.545679
2715,YDR025W,YNL069C,0.520164
2716,YDR025W,YNL132W,0.897012
2717,YDR025W,YNL178W,0.579007
2718,YDR025W,YNL308C,0.493206
2719,YDR025W,YOR063W,0.774025
2720,YDR025W,YOR096W,0.852706
2721,YDR025W,YOR204W,0.519105
2722,YDR025W,YOR312C,0.896539
2723,YDR025W,YOR361C,0.495937
2724,YDR025W,YPL081W,0.917121
2725,YDR025W,YPL090C,0.546514
2726,YDR025W,YPL131W,0.5435
2727,YDR025W,YPL198W,0.652621
2728,YDR025W,YPR102C,0.489468
2729,YDR027C,YDR484W,0.933768
2730,YDR027C,YJL029C,0.873525
2731,YDR028C,YDR477W,0.749942
2732,YDR028C,YER027C,0.642846
2733,YDR028C,YER133W,0.833568
2734,YDR028C,YER177W,0.867306
2735,YDR028C,YGL115W,0.641033
2736,YDR036C,YDR041W,0.924179
2737,YDR036C,YDR175C,0.567222
2738,YDR036C,YDR337W,0.896578
2739,YDR036C,YDR347W,0.885799
2740,YDR036C,YGL129C,0.897012
2741,YDR036C,YGR084C,0.897012
2742,YDR036C,YHL004W,0.905297
2743,YDR036C,YIL093C,0.833378
2744,YDR036C,YJR101W,0.642894
2745,YDR036C,YJR113C,0.897012
2746,YDR036C,YKL155C,0.897012
2747,YDR036C,YMR188C,0.857854
2748,YDR036C,YNL137C,0.866244
2749,YDR036C,YNL306W,0.897147
2750,YDR036C,YPL118W,0.897147
2751,YDR041W,YDR175C,0.95154
2752,YDR041W,YDR337W,0.99
2753,YDR041W,YDR347W,0.99
2754,YDR041W,YER050C,0.483495
2755,YDR041W,YGL129C,0.99
2756,YDR041W,YGR084C,0.99
2757,YDR041W,YGR165W,0.894591
2758,YDR041W,YGR215W,0.848537
2759,YDR041W,YHL004W,0.99
2760,YDR041W,YIL093C,0.970833
2761,YDR041W,YJR101W,0.99
2762,YDR041W,YJR113C,0.99
2763,YDR041W,YKL155C,0.99
2764,YDR041W,YMR158W,0.759601
2765,YDR041W,YMR188C,0.981524
2766,YDR041W,YNL137C,0.99
2767,YDR041W,YNL306W,0.99
2768,YDR041W,YNR037C,0.601778
2769,YDR041W,YOR158W,0.894977
2770,YDR041W,YOR204W,0.590064
2771,YDR041W,YPL013C,0.856077
2772,YDR041W,YPL118W,0.99
2773,YDR045C,YJL011C,0.828394
2774,YDR045C,YKL144C,0.576639
2775,YDR045C,YKR025W,0.699679
2776,YDR045C,YNL113W,0.513328
2777,YDR045C,YNL151C,0.737646
2778,YDR045C,YNR003C,0.594398
2779,YDR045C,YOR116C,0.742862
2780,YDR045C,YOR207C,0.624651
2781,YDR045C,YOR224C,0.57407
2782,YDR045C,YPR190C,0.570691
2783,YDR050C,YKL060C,0.550095
2784,YDR050C,YOL086C,0.496688
2785,YDR054C,YGL252C,0.538835
2786,YDR054C,YJL047C,0.580684
2787,YDR060W,YDR087C,0.550213
2788,YDR060W,YDR496C,0.893223
2789,YDR060W,YER006W,0.621786
2790,YDR060W,YFL002C,0.557494
2791,YDR060W,YGL076C,0.484947
2792,YDR060W,YGL111W,0.566898
2793,YDR060W,YGR103W,0.689701
2794,YDR060W,YHR052W,0.944988
2795,YDR060W,YHR088W,0.89108
2796,YDR060W,YIL133C,0.622814
2797,YDR060W,YKL172W,0.622653
2798,YDR060W,YKR081C,0.57107
2799,YDR060W,YLL008W,0.938238
2800,YDR060W,YLL034C,0.506505
2801,YDR060W,YLL045C,0.728823
2802,YDR060W,YLR002C,0.659778
2803,YDR060W,YLR029C,0.770572
2804,YDR060W,YLR276C,0.890372
2805,YDR060W,YMR049C,0.894952
2806,YDR060W,YMR229C,0.99
2807,YDR060W,YMR290C,0.99
2808,YDR060W,YNL002C,0.860799
2809,YDR060W,YNL061W,0.926987
2810,YDR060W,YNL301C,0.514453
2811,YDR060W,YOL041C,0.898312
2812,YDR060W,YOL077C,0.976687
2813,YDR060W,YOR063W,0.878622
2814,YDR060W,YOR206W,0.99
2815,YDR060W,YOR272W,0.810494
2816,YDR060W,YPL012W,0.713629
2817,YDR060W,YPL043W,0.895492
2818,YDR060W,YPL093W,0.680677
2819,YDR060W,YPL131W,0.811297
2820,YDR060W,YPL211W,0.799652
2821,YDR062W,YMR296C,0.710162
2822,YDR064W,YDR382W,0.619719
2823,YDR064W,YDR418W,0.763024
2824,YDR064W,YDR447C,0.972258
2825,YDR064W,YDR449C,0.607042
2826,YDR064W,YDR471W,0.841088
2827,YDR064W,YER074W,0.837427
2828,YDR064W,YER082C,0.488702
2829,YDR064W,YER102W,0.897012
2830,YDR064W,YFR031C-A,0.647612
2831,YDR064W,YGL014W,0.489812
2832,YDR064W,YGL030W,0.891386
2833,YDR064W,YGL103W,0.894671
2834,YDR064W,YGL120C,0.514977
2835,YDR064W,YGL135W,0.638368
2836,YDR064W,YGL147C,0.754851
2837,YDR064W,YGR034W,0.569377
2838,YDR064W,YGR054W,0.548026
2839,YDR064W,YGR085C,0.721055
2840,YDR064W,YGR090W,0.77231
2841,YDR064W,YGR145W,0.491241
2842,YDR064W,YHL001W,0.61453
2843,YDR064W,YHL015W,0.677518
2844,YDR064W,YHL034C,0.527269
2845,YDR064W,YHR141C,0.553668
2846,YDR064W,YHR148W,0.488188
2847,YDR064W,YHR203C,0.833493
2848,YDR064W,YIL018W,0.645345
2849,YDR064W,YIL069C,0.893579
2850,YDR064W,YIL133C,0.784661
2851,YDR064W,YJL177W,0.71091
2852,YDR064W,YJL190C,0.916845
2853,YDR064W,YJL191W,0.557214
2854,YDR064W,YJR002W,0.818831
2855,YDR064W,YJR123W,0.945696
2856,YDR064W,YJR145C,0.897012
2857,YDR064W,YKL180W,0.759263
2858,YDR064W,YLL011W,0.483835
2859,YDR064W,YLL045C,0.546088
2860,YDR064W,YLR029C,0.571828
2861,YDR064W,YLR075W,0.798828
2862,YDR064W,YLR129W,0.530089
2863,YDR064W,YLR186W,0.712447
2864,YDR064W,YLR197W,0.76276
2865,YDR064W,YLR264W,0.609809
2866,YDR064W,YLR287C-A,0.76255
2867,YDR064W,YLR367W,0.864543
2868,YDR064W,YLR432W,0.543127
2869,YDR064W,YLR441C,0.761161
2870,YDR064W,YLR448W,0.847419
2871,YDR064W,YML026C,0.499373
2872,YDR064W,YML063W,0.896941
2873,YDR064W,YML073C,0.687496
2874,YDR064W,YMR093W,0.649728
2875,YDR064W,YMR116C,0.637115
2876,YDR064W,YMR128W,0.566898
2877,YDR064W,YMR142C,0.537786
2878,YDR064W,YMR194W,0.72015
2879,YDR064W,YMR230W,0.569899
2880,YDR064W,YMR242C,0.897012
2881,YDR064W,YNL069C,0.676511
2882,YDR064W,YNL096C,0.648689
2883,YDR064W,YNL132W,0.92359
2884,YDR064W,YNL178W,0.869249
2885,YDR064W,YNL207W,0.544689
2886,YDR064W,YNL301C,0.519776
2887,YDR064W,YNL308C,0.651145
2888,YDR064W,YOL040C,0.55524
2889,YDR064W,YOL127W,0.779484
2890,YDR064W,YOR063W,0.766789
2891,YDR064W,YOR096W,0.950903
2892,YDR064W,YOR145C,0.613095
2893,YDR064W,YOR310C,0.508783
2894,YDR064W,YOR312C,0.776207
2895,YDR064W,YPL012W,0.752552
2896,YDR064W,YPL081W,0.897012
2897,YDR064W,YPL090C,0.894236
2898,YDR064W,YPL126W,0.537493
2899,YDR064W,YPL131W,0.541371
2900,YDR064W,YPL198W,0.541898
2901,YDR064W,YPL217C,0.521015
2902,YDR064W,YPL220W,0.549266
2903,YDR064W,YPL249C-A,0.566898
2904,YDR064W,YPL266W,0.715473
2905,YDR064W,YPR144C,0.624903
2906,YDR064W,YPR189W,0.72034
2907,YDR067C,YHL029C,0.562265
2908,YDR071C,YER089C,0.99
2909,YDR073W,YHL025W,0.506021
2910,YDR073W,YJL176C,0.865982
2911,YDR073W,YOR290C,0.735527
2912,YDR074W,YML100W,0.99
2913,YDR074W,YMR261C,0.99
2914,YDR075W,YML010W,0.855632
2915,YDR075W,YNL201C,0.99
2916,YDR080W,YLR148W,0.893199
2917,YDR080W,YLR396C,0.628851
2918,YDR080W,YMR231W,0.64327
2919,YDR080W,YPL045W,0.891742
2920,YDR087C,YDR496C,0.582206
2921,YDR087C,YER006W,0.660771
2922,YDR087C,YFL002C,0.89637
2923,YDR087C,YGL111W,0.573523
2924,YDR087C,YGR085C,0.635798
2925,YDR087C,YHR052W,0.717371
2926,YDR087C,YHR088W,0.544371
2927,YDR087C,YKL009W,0.571254
2928,YDR087C,YKR081C,0.654471
2929,YDR087C,YLL008W,0.897012
2930,YDR087C,YLL034C,0.727108
2931,YDR087C,YMR049C,0.566898
2932,YDR087C,YMR290C,0.890058
2933,YDR087C,YNL002C,0.528607
2934,YDR087C,YNL061W,0.578312
2935,YDR087C,YOL077C,0.563195
2936,YDR087C,YOR206W,0.501078
2937,YDR087C,YOR272W,0.762605
2938,YDR087C,YPL211W,0.829157
2939,YDR087C,YPR016C,0.492333
2940,YDR091C,YLR192C,0.896012
2941,YDR091C,YMR146C,0.623439
2942,YDR091C,YMR309C,0.571061
2943,YDR091C,YOR096W,0.576635
2944,YDR091C,YPR041W,0.491826
2945,YDR092W,YGL087C,0.710751
2946,YDR097C,YOL090W,0.985941
2947,YDR099W,YER177W,0.99
2948,YDR099W,YGL252C,0.77599
2949,YDR101C,YER006W,0.99
2950,YDR101C,YER126C,0.853077
2951,YDR101C,YGL030W,0.537276
2952,YDR101C,YGL099W,0.572336
2953,YDR101C,YGL103W,0.51392
2954,YDR101C,YGR103W,0.908455
2955,YDR101C,YGR245C,0.894357
2956,YDR101C,YHR052W,0.493617
2957,YDR101C,YHR197W,0.897224
2958,YDR101C,YKL009W,0.755015
2959,YDR101C,YKR081C,0.566898
2960,YDR101C,YLL045C,0.495922
2961,YDR101C,YLR106C,0.562205
2962,YDR101C,YNL002C,0.817405
2963,YDR101C,YNL110C,0.558736
2964,YDR101C,YNL182C,0.584844
2965,YDR101C,YNR053C,0.915332
2966,YDR101C,YOR063W,0.747461
2967,YDR101C,YPL093W,0.964487
2968,YDR101C,YPL211W,0.696583
2969,YDR101C,YPL249C-A,0.615768
2970,YDR101C,YPR016C,0.923192
2971,YDR108W,YDR246W,0.573496
2972,YDR108W,YDR407C,0.566736
2973,YDR108W,YDR472W,0.978388
2974,YDR108W,YKR068C,0.852391
2975,YDR108W,YML077W,0.566898
2976,YDR108W,YMR218C,0.571459
2977,YDR108W,YOR115C,0.965083
2978,YDR108W,YOR259C,0.491768
2979,YDR116C,YDR237W,0.913149
2980,YDR116C,YDR296W,0.921947
2981,YDR116C,YDR322W,0.989934
2982,YDR116C,YDR405W,0.787212
2983,YDR116C,YDR462W,0.752331
2984,YDR116C,YGR220C,0.830202
2985,YDR116C,YHR147C,0.566898
2986,YDR116C,YJL063C,0.897012
2987,YDR116C,YKL167C,0.890201
2988,YDR116C,YKR006C,0.794585
2989,YDR116C,YKR085C,0.769398
2990,YDR116C,YLR312W-A,0.76324
2991,YDR116C,YLR439W,0.957527
2992,YDR116C,YML025C,0.980206
2993,YDR116C,YMR024W,0.97783
2994,YDR116C,YMR193W,0.897012
2995,YDR116C,YNL005C,0.982491
2996,YDR116C,YNL252C,0.897012
2997,YDR116C,YOR150W,0.561215
2998,YDR118W,YHR166C,0.895829
2999,YDR118W,YKL022C,0.894438
3000,YDR118W,YLR102C,0.814026
3001,YDR118W,YLR127C,0.85405
3002,YDR118W,YNL172W,0.610942
3003,YDR118W,YOR249C,0.815749
3004,YDR121W,YGL133W,0.539334
3005,YDR121W,YJL065C,0.565805
3006,YDR121W,YNL262W,0.988103
3007,YDR121W,YOR304W,0.866832
3008,YDR121W,YPR175W,0.99
3009,YDR127W,YGR240C,0.694693
3010,YDR127W,YKL104C,0.515261
3011,YDR127W,YLR180W,0.496882
3012,YDR127W,YMR186W,0.482994
3013,YDR129C,YFL039C,0.706637
3014,YDR129C,YLR429W,0.546461
3015,YDR137W,YLR039C,0.99
3016,YDR138W,YDR381W,0.764377
3017,YDR138W,YHR167W,0.99
3018,YDR138W,YML062C,0.99
3019,YDR138W,YNL004W,0.986354
3020,YDR138W,YNL139C,0.99
3021,YDR138W,YNL253W,0.920578
3022,YDR141C,YNL297C,0.897012
3023,YDR145W,YDR167W,0.99
3024,YDR145W,YDR176W,0.99
3025,YDR145W,YDR392W,0.874516
3026,YDR145W,YDR448W,0.99
3027,YDR145W,YER148W,0.552726
3028,YDR145W,YGL066W,0.99
3029,YDR145W,YGL112C,0.99
3030,YDR145W,YGR252W,0.99
3031,YDR145W,YGR274C,0.99
3032,YDR145W,YHR099W,0.544378
3033,YDR145W,YLR055C,0.974844
3034,YDR145W,YML015C,0.99
3035,YDR145W,YML098W,0.522414
3036,YDR145W,YMR005W,0.99
3037,YDR145W,YMR227C,0.99
3038,YDR145W,YMR236W,0.99
3039,YDR145W,YOL148C,0.99
3040,YDR145W,YPL011C,0.99
3041,YDR145W,YPL254W,0.948501
3042,YDR148C,YFL018C,0.897012
3043,YDR148C,YIL125W,0.919908
3044,YDR152W,YGR173W,0.99
3045,YDR155C,YGL194C,0.806931
3046,YDR155C,YIL112W,0.896205
3047,YDR156W,YJL148W,0.897723
3048,YDR156W,YJR063W,0.54168
3049,YDR156W,YNL113W,0.893037
3050,YDR156W,YNL248C,0.909024
3051,YDR156W,YOR210W,0.897012
3052,YDR156W,YOR340C,0.905738
3053,YDR156W,YOR341W,0.913225
3054,YDR156W,YPR010C,0.897066
3055,YDR156W,YPR110C,0.897162
3056,YDR156W,YPR187W,0.639486
3057,YDR159W,YOL072W,0.581269
3058,YDR166C,YER008C,0.99
3059,YDR166C,YGL233W,0.850401
3060,YDR166C,YIL068C,0.99
3061,YDR166C,YJL085W,0.51761
3062,YDR166C,YLR166C,0.99
3063,YDR166C,YPR055W,0.897883
3064,YDR167W,YDR176W,0.924141
3065,YDR167W,YDR392W,0.540375
3066,YDR167W,YDR448W,0.99
3067,YDR167W,YGL066W,0.907593
3068,YDR167W,YGL112C,0.99
3069,YDR167W,YGR252W,0.913202
3070,YDR167W,YGR274C,0.99
3071,YDR167W,YLR055C,0.561628
3072,YDR167W,YML015C,0.897012
3073,YDR167W,YML098W,0.488724
3074,YDR167W,YMR005W,0.947346
3075,YDR167W,YMR223W,0.590967
3076,YDR167W,YMR227C,0.897012
3077,YDR167W,YMR236W,0.99
3078,YDR167W,YOL148C,0.968377
3079,YDR167W,YPL011C,0.982671
3080,YDR167W,YPL254W,0.897012
3081,YDR170C,YLR342W,0.526315
3082,YDR171W,YNL085W,0.535557
3083,YDR171W,YOR151C,0.493614
3084,YDR171W,YPR035W,0.540412
3085,YDR174W,YJL177W,0.52953
3086,YDR174W,YMR242C,0.487409
3087,YDR175C,YDR337W,0.979565
3088,YDR175C,YDR347W,0.99
3089,YDR175C,YGL129C,0.99
3090,YDR175C,YGR084C,0.972529
3091,YDR175C,YGR165W,0.99
3092,YDR175C,YGR215W,0.769665
3093,YDR175C,YHL004W,0.99
3094,YDR175C,YIL093C,0.99
3095,YDR175C,YJR101W,0.90942
3096,YDR175C,YJR113C,0.99
3097,YDR175C,YKL155C,0.99
3098,YDR175C,YMR158W,0.575596
3099,YDR175C,YMR188C,0.897012
3100,YDR175C,YNL081C,0.484397
3101,YDR175C,YNL137C,0.99
3102,YDR175C,YNL306W,0.971829
3103,YDR175C,YNR037C,0.572433
3104,YDR175C,YOR158W,0.925978
3105,YDR175C,YPL013C,0.84742
3106,YDR175C,YPL118W,0.96706
3107,YDR176W,YDR392W,0.99
3108,YDR176W,YDR448W,0.99
3109,YDR176W,YGL066W,0.99
3110,YDR176W,YGL112C,0.99
3111,YDR176W,YGR252W,0.99
3112,YDR176W,YGR274C,0.57156
3113,YDR176W,YHR099W,0.895621
3114,YDR176W,YLR055C,0.99
3115,YDR176W,YMR223W,0.907739
3116,YDR176W,YMR227C,0.606419
3117,YDR176W,YMR236W,0.97779
3118,YDR176W,YOL148C,0.99
3119,YDR176W,YPL011C,0.544411
3120,YDR176W,YPL047W,0.590851
3121,YDR176W,YPL254W,0.99
